Instrument name,DSC2A-00468
Operator,Yarger
Sample name,Benzoic_Acid
[step]
Ramp 5.00 °C/min to 150.00 °C
Time,Temperature,Heat Flow (Normalized)
min,°C,W/g
73.90,148.83,0.122
73.90,148.84,0.122
73.90,148.85,0.122
73.90,148.85,0.122
73.90,148.86,0.122
73.91,148.87,0.122
73.91,148.88,0.122
73.91,148.89,0.122
73.91,148.90,0.122
73.91,148.90,0.122
73.91,148.91,0.122
73.92,148.92,0.122
73.92,148.93,0.122
73.92,148.94,0.122
73.92,148.95,0.122
73.92,148.95,0.122
73.93,148.96,0.122
73.93,148.97,0.122
73.93,148.98,0.122
73.93,148.99,0.122
73.93,149.00,0.122
73.93,149.01,0.122
73.94,149.01,0.122
73.94,149.02,0.122
73.94,149.03,0.122
73.94,149.04,0.122
73.94,149.05,
73.94,149.05,
73.95,149.06,
73.95,149.07,
73.95,149.08,
73.95,149.09,
73.95,149.10,
73.95,149.10,
73.95,149.11,
73.96,149.12,
73.96,149.13,
73.96,149.14,
73.96,149.15,
73.96,149.15,
73.96,149.16,
73.97,149.17,
73.97,149.18,
73.97,149.19,
73.97,149.20,
73.97,149.20,
73.98,149.21,
73.98,149.22,
73.98,149.23,
73.98,149.24,
73.98,149.25,
73.98,149.25,
73.99,149.26,
73.99,149.27,
73.99,149.28,
73.99,149.29,
73.99,,
73.99,,
74.00,,
74.00,,
74.00,,

[step]
Ramp 5.00 °C/min to 30.00 °C
Time,Temperature,Heat Flow (Normalized)
min,°C,W/g
75.00,150.06,-0.042
75.00,150.06,-0.042
75.00,150.06,-0.042
75.00,150.06,-0.042
75.01,150.06,-0.042
75.01,150.06,-0.042
75.01,150.06,-0.042
75.01,150.06,-0.042
75.01,150.06,-0.042
75.01,150.06,-0.043
75.02,150.06,-0.043
75.02,150.06,-0.043
75.02,150.06,-0.043
75.02,150.06,-0.043
75.02,150.06,-0.043
75.03,150.06,-0.043
75.03,150.06,-0.043
75.03,150.06,-0.043
75.03,150.06,-0.043
75.03,150.06,-0.043
75.03,150.06,-0.043
75.04,150.06,-0.043
75.04,150.06,-0.043
75.04,150.06,-0.043
75.04,150.06,-0.043
75.04,150.06,-0.043
75.04,150.06,-0.043
75.05,150.06,-0.043
75.05,150.06,-0.043
75.05,150.06,-0.043
75.05,150.06,-0.043
75.05,150.06,-0.043
75.05,150.06,-0.043
75.05,150.06,-0.043
75.06,150.06,-0.043
75.06,150.05,-0.043
75.06,150.05,-0.043
75.06,150.05,-0.043
75.06,150.05,-0.043
75.06,150.05,-0.043
75.07,150.05,-0.043
75.07,150.05,-0.043
75.07,150.05,-0.043
75.07,150.05,-0.043
75.07,150.05,-0.043
75.08,150.04,-0.043
75.08,150.04,-0.043
75.08,150.04,-0.043
75.08,150.04,-0.043
75.08,150.04,-0.043
75.08,150.04,-0.043
75.09,150.03,-0.043
75.09,150.03,-0.043
75.09,150.03,-0.043
75.09,150.03,-0.044
75.09,150.03,-0.044
75.09,150.02,-0.044
75.10,150.02,-0.044
75.10,150.02,-0.045
75.10,150.02,-0.045
75.10,150.01,-0.046
75.10,150.01,-0.046
75.10,150.01,-0.047
75.10,150.01,-0.048
75.11,150.00,-0.049
75.11,150.00,-0.050
75.11,150.00,-0.052
75.11,149.99,-0.054
75.11,149.99,-0.056
75.11,149.99,-0.058
75.12,149.98,-0.060
75.12,149.98,-0.062
75.12,149.97,-0.064
75.12,149.97,-0.066
75.12,149.97,-0.068
75.13,149.96,-0.070
75.13,149.96,-0.072
75.13,149.96,-0.074
75.13,149.95,-0.076
75.13,149.95,-0.079
75.13,149.94,-0.082
75.14,149.94,-0.085
75.14,149.93,-0.087
75.14,149.93,-0.090
75.14,149.92,-0.093
75.14,149.92,-0.095
75.14,149.91,-0.097
75.15,149.91,-0.099
75.15,149.90,-0.101
75.15,149.90,-0.102
75.15,149.89,-0.103
75.15,149.89,-0.104
75.15,149.88,-0.105
75.15,149.88,-0.106
75.16,149.87,-0.109
75.16,149.87,-0.113
75.16,149.86,-0.116
75.16,149.85,-0.119
75.16,149.85,-0.121
75.16,149.84,-0.123
75.17,149.84,-0.126
75.17,149.83,-0.127
75.17,149.82,-0.128
75.17,149.82,-0.129
75.17,149.81,-0.131
75.18,149.81,-0.132
75.18,149.80,-0.133
75.18,149.79,-0.135
75.18,149.79,-0.137
75.18,149.78,-0.139
75.18,149.78,-0.142
75.19,149.77,-0.143
75.19,149.76,-0.144
75.19,149.76,-0.146
75.19,149.75,-0.148
75.19,149.74,-0.150
75.19,149.74,-0.151
75.20,149.73,-0.152
75.20,149.72,-0.154
75.20,149.72,-0.155
75.20,149.71,-0.156
75.20,149.70,-0.157
75.20,149.70,-0.158
75.20,149.69,-0.158
75.21,149.68,-0.159
75.21,149.68,-0.159
75.21,149.67,-0.159
75.21,149.66,-0.159
75.21,149.65,-0.160
75.21,149.65,-0.161
75.22,149.64,-0.163
75.22,149.63,-0.164
75.22,149.63,-0.166
75.22,149.62,-0.168
75.22,149.61,-0.170
75.23,149.60,-0.171
75.23,149.60,-0.173
75.23,149.59,-0.174
75.23,149.58,-0.174
75.23,149.58,-0.174
75.23,149.57,-0.174
75.24,149.56,-0.175
75.24,149.55,-0.175
75.24,149.55,-0.175
75.24,149.54,-0.175
75.24,149.53,-0.176
75.24,149.52,-0.176
75.25,149.52,-0.176
75.25,149.51,-0.176
75.25,149.50,-0.177
75.25,149.49,-0.177
75.25,149.49,-0.178
75.25,149.48,-0.178
75.25,149.47,-0.179
75.26,149.46,-0.180
75.26,149.46,-0.181
75.26,149.45,-0.181
75.26,149.44,-0.182
75.26,149.43,-0.183
75.26,149.43,-0.183
75.27,149.42,-0.184
75.27,149.41,-0.185
75.27,149.40,-0.187
75.27,149.40,-0.188
75.27,149.39,-0.188
75.28,149.38,-0.189
75.28,149.37,-0.189
75.28,149.37,-0.189
75.28,149.36,-0.189
75.28,149.35,-0.189
75.28,149.34,-0.189
75.29,149.34,-0.189
75.29,149.33,-0.190
75.29,149.32,-0.190
75.29,149.31,-0.191
75.29,149.30,-0.191
75.29,149.30,-0.191
75.30,149.29,-0.192
75.30,149.28,-0.192
75.30,149.27,-0.192
75.30,149.26,-0.192
75.30,149.26,-0.192
75.30,149.25,-0.192
75.30,149.24,-0.192
75.31,149.23,-0.192
75.31,149.23,-0.192
75.31,149.22,-0.192
75.31,149.21,-0.192
75.31,149.20,-0.192
75.31,149.19,-0.192
75.32,149.19,-0.193
75.32,149.18,-0.193
75.32,149.17,-0.193
75.32,149.16,-0.193
75.32,149.15,-0.193
75.33,149.15,-0.193
75.33,149.14,-0.194
75.33,149.13,-0.194
75.33,149.12,-0.194
75.33,149.12,-0.194
75.33,149.11,-0.194
75.34,149.10,-0.195
75.34,149.09,-0.195
75.34,149.08,-0.195
75.34,149.07,-0.195
75.34,149.07,-0.195
75.34,149.06,-0.196
75.35,149.05,-0.196
75.35,149.04,-0.196
75.35,149.04,-0.196
75.35,149.03,-0.196
75.35,149.02,-0.196
75.35,149.01,-0.196
75.35,149.00,-0.196
75.36,149.00,-0.196
75.36,148.99,-0.196
75.36,148.98,-0.196
75.36,148.97,-0.196
75.36,148.96,-0.197
75.36,148.95,-0.197
75.37,148.95,-0.198
75.37,148.94,-0.198
75.37,148.93,-0.198
75.37,148.92,-0.198
75.37,148.91,-0.198
75.38,148.91,-0.199
75.38,148.90,-0.199
75.38,148.89,-0.199
75.38,148.88,-0.199
75.38,148.87,-0.199
75.38,148.87,-0.199
75.39,148.86,-0.199
75.39,148.85,-0.199
75.39,148.84,-0.199
75.39,148.83,-0.199
75.39,148.83,-0.199
75.39,148.82,-0.199
75.40,148.81,-0.199
75.40,148.80,-0.199
75.40,148.79,-0.199
75.40,148.79,-0.199
75.40,148.78,-0.199
75.40,148.77,-0.200
75.40,148.76,-0.200
75.41,148.75,-0.200
75.41,148.74,-0.200
75.41,148.74,-0.200
75.41,148.73,-0.200
75.41,148.72,-0.200
75.41,148.71,-0.200
75.42,148.70,-0.200
75.42,148.69,-0.200
75.42,148.69,-0.200
75.42,148.68,-0.200
75.42,148.67,-0.200
75.43,148.66,-0.200
75.43,148.66,-0.200
75.43,148.65,-0.200
75.43,148.64,-0.200
75.43,148.63,-0.200
75.43,148.62,-0.200
75.44,148.61,-0.201
75.44,148.61,-0.201
75.44,148.60,-0.201
75.44,148.59,-0.201
75.44,148.58,-0.201
75.44,148.57,-0.201
75.45,148.57,-0.201
75.45,148.56,-0.201
75.45,148.55,-0.201
75.45,148.54,-0.201
75.45,148.53,-0.201
75.45,148.53,-0.201
75.45,148.52,-0.201
75.46,148.51,-0.201
75.46,148.50,-0.201
75.46,148.49,-0.201
75.46,148.48,-0.201
75.46,148.47,-0.201
75.46,148.47,-0.201
75.47,148.46,-0.201
75.47,148.45,-0.201
75.47,148.44,-0.201
75.47,148.43,-0.201
75.47,148.43,-0.201
75.48,148.42,-0.201
75.48,148.41,-0.201
75.48,148.40,-0.201
75.48,148.39,-0.201
75.48,148.38,-0.201
75.48,148.38,-0.201
75.49,148.37,-0.201
75.49,148.36,-0.202
75.49,148.35,-0.202
75.49,148.34,-0.202
75.49,148.34,-0.202
75.49,148.33,-0.202
75.50,148.32,-0.202
75.50,148.31,-0.202
75.50,148.30,-0.202
75.50,148.29,-0.202
75.50,148.29,-0.202
75.50,148.28,-0.202
75.50,148.27,-0.202
75.51,148.26,-0.202
75.51,148.25,-0.202
75.51,148.24,-0.202
75.51,148.24,-0.202
75.51,148.23,-0.202
75.51,148.22,-0.202
75.52,148.21,-0.202
75.52,148.20,-0.202
75.52,148.20,-0.202
75.52,148.19,-0.202
75.52,148.18,-0.202
75.53,148.17,-0.202
75.53,148.16,-0.202
75.53,148.15,-0.202
75.53,148.15,-0.202
75.53,148.14,-0.202
75.53,148.13,-0.202
75.54,148.12,-0.202
75.54,148.11,-0.202
75.54,148.10,-0.202
75.54,148.10,-0.202
75.54,148.09,-0.202
75.54,148.08,-0.202
75.55,148.07,-0.202
75.55,148.06,-0.202
75.55,148.05,-0.202
75.55,148.05,-0.202
75.55,148.04,-0.202
75.55,148.03,-0.202
75.55,148.02,-0.203
75.56,148.01,-0.203
75.56,148.01,-0.203
75.56,148.00,-0.203
75.56,147.99,-0.203
75.56,147.98,-0.203
75.56,147.97,-0.203
75.57,147.96,-0.203
75.57,147.96,-0.203
75.57,147.95,-0.203
75.57,147.94,-0.203
75.57,147.93,-0.203
75.58,147.92,-0.203
75.58,147.92,-0.203
75.58,147.91,-0.203
75.58,147.90,-0.203
75.58,147.89,-0.203
75.58,147.88,-0.203
75.59,147.87,-0.203
75.59,147.87,-0.203
75.59,147.86,-0.203
75.59,147.85,-0.203
75.59,147.84,-0.203
75.59,147.83,-0.203
75.60,147.82,-0.203
75.60,147.82,-0.203
75.60,147.81,-0.203
75.60,147.80,-0.203
75.60,147.79,-0.203
75.60,147.78,-0.203
75.60,147.77,-0.203
75.61,147.77,-0.203
75.61,147.76,-0.203
75.61,147.75,-0.203
75.61,147.74,-0.203
75.61,147.73,-0.203
75.61,147.73,-0.203
75.62,147.72,-0.203
75.62,147.71,-0.203
75.62,147.70,-0.203
75.62,147.69,-0.203
75.62,147.68,-0.203
75.63,147.67,-0.203
75.63,147.67,-0.203
75.63,147.66,-0.203
75.63,147.65,-0.203
75.63,147.64,-0.203
75.63,147.63,-0.203
75.64,147.63,-0.203
75.64,147.62,-0.203
75.64,147.61,-0.203
75.64,147.60,-0.203
75.64,147.59,-0.203
75.64,147.58,-0.203
75.65,147.58,-0.203
75.65,147.57,-0.204
75.65,147.56,-0.204
75.65,147.55,-0.204
75.65,147.54,-0.204
75.65,147.53,-0.204
75.65,147.53,-0.204
75.66,147.52,-0.204
75.66,147.51,-0.204
75.66,147.50,-0.204
75.66,147.49,-0.204
75.66,147.48,-0.204
75.66,147.48,-0.204
75.67,147.47,-0.204
75.67,147.46,-0.204
75.67,147.45,-0.204
75.67,147.44,-0.204
75.67,147.44,-0.204
75.68,147.43,-0.204
75.68,147.42,-0.204
75.68,147.41,-0.204
75.68,147.40,-0.204
75.68,147.39,-0.204
75.68,147.39,-0.204
75.69,147.38,-0.204
75.69,147.37,-0.204
75.69,147.36,-0.204
75.69,147.35,-0.204
75.69,147.34,-0.204
75.69,147.34,-0.204
75.70,147.33,-0.204
75.70,147.32,-0.204
75.70,147.31,-0.204
75.70,147.30,-0.204
75.70,147.29,-0.204
75.70,147.29,-0.204
75.70,147.28,-0.204
75.71,147.27,-0.204
75.71,147.26,-0.204
75.71,147.25,-0.204
75.71,147.25,-0.204
75.71,147.24,-0.204
75.71,147.23,-0.204
75.72,147.22,-0.204
75.72,147.21,-0.204
75.72,147.20,-0.204
75.72,147.20,-0.204
75.72,147.19,-0.204
75.73,147.18,-0.204
75.73,147.17,-0.204
75.73,147.16,-0.204
75.73,147.15,-0.204
75.73,147.15,-0.204
75.73,147.14,-0.204
75.74,147.13,-0.204
75.74,147.12,-0.204
75.74,147.11,-0.204
75.74,147.11,-0.204
75.74,147.10,-0.204
75.74,147.09,-0.204
75.75,147.08,-0.204
75.75,147.07,-0.204
75.75,147.06,-0.204
75.75,147.05,-0.204
75.75,147.05,-0.204
75.75,147.04,-0.204
75.75,147.03,-0.204
75.76,147.02,-0.204
75.76,147.01,-0.204
75.76,147.00,-0.204
75.76,147.00,-0.204
75.76,146.99,-0.204
75.76,146.98,-0.204
75.77,146.97,-0.204
75.77,146.96,-0.204
75.77,146.96,-0.204
75.77,146.95,-0.204
75.77,146.94,-0.204
75.78,146.93,-0.204
75.78,146.92,-0.204
75.78,146.91,-0.204
75.78,146.91,-0.204
75.78,146.90,-0.204
75.78,146.89,-0.204
75.79,146.88,-0.204
75.79,146.87,-0.204
75.79,146.86,-0.204
75.79,146.86,-0.204
75.79,146.85,-0.204
75.79,146.84,-0.204
75.80,146.83,-0.204
75.80,146.82,-0.204
75.80,146.81,-0.204
75.80,146.81,-0.204
75.80,146.80,-0.204
75.80,146.79,-0.204
75.80,146.78,-0.204
75.81,146.77,-0.204
75.81,146.77,-0.204
75.81,146.76,-0.204
75.81,146.75,-0.204
75.81,146.74,-0.204
75.81,146.73,-0.204
75.82,146.72,-0.204
75.82,146.72,-0.204
75.82,146.71,-0.204
75.82,146.70,-0.204
75.82,146.69,-0.204
75.83,146.68,-0.204
75.83,146.67,-0.204
75.83,146.67,-0.204
75.83,146.66,-0.204
75.83,146.65,-0.204
75.83,146.64,-0.204
75.84,146.63,-0.204
75.84,146.62,-0.204
75.84,146.62,-0.204
75.84,146.61,-0.204
75.84,146.60,-0.204
75.84,146.59,-0.204
75.85,146.58,-0.204
75.85,146.57,-0.204
75.85,146.57,-0.204
75.85,146.56,-0.204
75.85,146.55,-0.204
75.85,146.54,-0.204
75.85,146.53,-0.204
75.86,146.52,-0.204
75.86,146.52,-0.204
75.86,146.51,-0.204
75.86,146.50,-0.204
75.86,146.49,-0.204
75.86,146.48,-0.204
75.87,146.48,-0.204
75.87,146.47,-0.204
75.87,146.46,-0.204
75.87,146.45,-0.204
75.87,146.44,-0.204
75.88,146.43,-0.204
75.88,146.43,-0.204
75.88,146.42,-0.204
75.88,146.41,-0.204
75.88,146.40,-0.204
75.88,146.39,-0.204
75.89,146.38,-0.204
75.89,146.38,-0.204
75.89,146.37,-0.204
75.89,146.36,-0.204
75.89,146.35,-0.204
75.89,146.34,-0.204
75.90,146.33,-0.204
75.90,146.32,-0.204
75.90,146.32,-0.204
75.90,146.31,-0.204
75.90,146.30,-0.204
75.90,146.29,-0.204
75.90,146.28,-0.204
75.91,146.28,-0.204
75.91,146.27,-0.204
75.91,146.26,-0.204
75.91,146.25,-0.204
75.91,146.24,-0.204
75.91,146.23,-0.204
75.92,146.23,-0.204
75.92,146.22,-0.204
75.92,146.21,-0.204
75.92,146.20,-0.204
75.92,146.19,-0.204
75.93,146.18,-0.204
75.93,146.18,-0.204
75.93,146.17,-0.204
75.93,146.16,-0.204
75.93,146.15,-0.204
75.93,146.14,-0.204
75.94,146.14,-0.204
75.94,146.13,-0.204
75.94,146.12,-0.204
75.94,146.11,-0.204
75.94,146.10,-0.204
75.94,146.09,-0.204
75.95,146.08,-0.204
75.95,146.08,-0.204
75.95,146.07,-0.204
75.95,146.06,-0.204
75.95,146.05,-0.204
75.95,146.04,-0.204
75.95,146.04,-0.204
75.96,146.03,-0.204
75.96,146.02,-0.204
75.96,146.01,-0.204
75.96,146.00,-0.204
75.96,145.99,-0.204
75.96,145.99,-0.204
75.97,145.98,-0.204
75.97,145.97,-0.204
75.97,145.96,-0.203
75.97,145.95,-0.203
75.97,145.94,-0.203
75.98,145.94,-0.203
75.98,145.93,-0.203
75.98,145.92,-0.203
75.98,145.91,-0.203
75.98,145.90,-0.203
75.98,145.90,-0.203
75.99,145.89,-0.203
75.99,145.88,-0.203
75.99,145.87,-0.203
75.99,145.86,-0.203
75.99,145.85,-0.203
75.99,145.84,-0.203
76.00,145.84,-0.203
76.00,145.83,-0.203
76.00,145.82,-0.203
76.00,145.81,-0.203
76.00,145.80,-0.203
76.00,145.79,-0.203
76.00,145.79,-0.203
76.01,145.78,-0.203
76.01,145.77,-0.203
76.01,145.76,-0.203
76.01,145.75,-0.203
76.01,145.74,-0.203
76.01,145.74,-0.203
76.02,145.73,-0.203
76.02,145.72,-0.203
76.02,145.71,-0.203
76.02,145.70,-0.203
76.02,145.70,-0.203
76.03,145.69,-0.203
76.03,145.68,-0.203
76.03,145.67,-0.203
76.03,145.66,-0.203
76.03,145.65,-0.203
76.03,145.65,-0.203
76.04,145.64,-0.203
76.04,145.63,-0.203
76.04,145.62,-0.203
76.04,145.61,-0.203
76.04,145.60,-0.203
76.04,145.59,-0.203
76.05,145.59,-0.203
76.05,145.58,-0.203
76.05,145.57,-0.203
76.05,145.56,-0.203
76.05,145.55,-0.203
76.05,145.54,-0.203
76.05,145.54,-0.203
76.06,145.53,-0.203
76.06,145.52,-0.203
76.06,145.51,-0.203
76.06,145.50,-0.203
76.06,145.50,-0.203
76.06,145.49,-0.203
76.07,145.48,-0.203
76.07,145.47,-0.203
76.07,145.46,-0.203
76.07,145.45,-0.203
76.07,145.45,-0.203
76.08,145.44,-0.203
76.08,145.43,-0.203
76.08,145.42,-0.203
76.08,145.41,-0.203
76.08,145.40,-0.203
76.08,145.40,-0.203
76.09,145.39,-0.203
76.09,145.38,-0.203
76.09,145.37,-0.203
76.09,145.36,-0.203
76.09,145.35,-0.203
76.09,145.35,-0.203
76.10,145.34,-0.203
76.10,145.33,-0.203
76.10,145.32,-0.203
76.10,145.31,-0.203
76.10,145.30,-0.203
76.10,145.30,-0.203
76.10,145.29,-0.203
76.11,145.28,-0.203
76.11,145.27,-0.203
76.11,145.26,-0.203
76.11,145.25,-0.203
76.11,145.25,-0.203
76.11,145.24,-0.203
76.12,145.23,-0.203
76.12,145.22,-0.203
76.12,145.21,-0.203
76.12,145.21,-0.203
76.12,145.20,-0.203
76.13,145.19,-0.203
76.13,145.18,-0.203
76.13,145.17,-0.203
76.13,145.16,-0.203
76.13,145.16,-0.203
76.13,145.15,-0.203
76.14,145.14,-0.203
76.14,145.13,-0.203
76.14,145.12,-0.203
76.14,145.11,-0.203
76.14,145.11,-0.203
76.14,145.10,-0.203
76.15,145.09,-0.203
76.15,145.08,-0.203
76.15,145.07,-0.203
76.15,145.06,-0.203
76.15,145.06,-0.203
76.15,145.05,-0.203
76.15,145.04,-0.203
76.16,145.03,-0.203
76.16,145.02,-0.203
76.16,145.01,-0.202
76.16,145.01,-0.202
76.16,145.00,-0.202
76.16,144.99,-0.202
76.17,144.98,-0.202
76.17,144.97,-0.202
76.17,144.96,-0.202
76.17,144.96,-0.202
76.17,144.95,-0.202
76.18,144.94,-0.202
76.18,144.93,-0.202
76.18,144.92,-0.202
76.18,144.91,-0.202
76.18,144.91,-0.202
76.18,144.90,-0.202
76.19,144.89,-0.202
76.19,144.88,-0.202
76.19,144.87,-0.202
76.19,144.86,-0.202
76.19,144.86,-0.202
76.19,144.85,-0.202
76.20,144.84,-0.202
76.20,144.83,-0.202
76.20,144.82,-0.202
76.20,144.81,-0.202
76.20,144.81,-0.202
76.20,144.80,-0.202
76.20,144.79,-0.202
76.21,144.78,-0.202
76.21,144.77,-0.202
76.21,144.76,-0.202
76.21,144.76,-0.202
76.21,144.75,-0.202
76.21,144.74,-0.202
76.22,144.73,-0.202
76.22,144.72,-0.202
76.22,144.71,-0.202
76.22,144.71,-0.202
76.22,144.70,-0.202
76.23,144.69,-0.202
76.23,144.68,-0.202
76.23,144.67,-0.202
76.23,144.66,-0.202
76.23,144.66,-0.202
76.23,144.65,-0.202
76.24,144.64,-0.202
76.24,144.63,-0.202
76.24,144.62,-0.202
76.24,144.62,-0.202
76.24,144.61,-0.202
76.24,144.60,-0.202
76.25,144.59,-0.202
76.25,144.58,-0.202
76.25,144.57,-0.202
76.25,144.57,-0.202
76.25,144.56,-0.202
76.25,144.55,-0.202
76.25,144.54,-0.202
76.26,144.53,-0.202
76.26,144.52,-0.202
76.26,144.51,-0.202
76.26,144.51,-0.202
76.26,144.50,-0.202
76.26,144.49,-0.202
76.27,144.48,-0.202
76.27,144.47,-0.202
76.27,144.47,-0.202
76.27,144.46,-0.202
76.27,144.45,-0.202
76.28,144.44,-0.202
76.28,144.43,-0.202
76.28,144.42,-0.202
76.28,144.42,-0.202
76.28,144.41,-0.202
76.28,144.40,-0.202
76.29,144.39,-0.202
76.29,144.38,-0.202
76.29,144.37,-0.202
76.29,144.37,-0.202
76.29,144.36,-0.202
76.29,144.35,-0.202
76.30,144.34,-0.202
76.30,144.33,-0.202
76.30,144.32,-0.202
76.30,144.32,-0.202
76.30,144.31,-0.202
76.30,144.30,-0.202
76.30,144.29,-0.202
76.31,144.28,-0.202
76.31,144.27,-0.202
76.31,144.27,-0.202
76.31,144.26,-0.202
76.31,144.25,-0.201
76.31,144.24,-0.201
76.32,144.23,-0.201
76.32,144.23,-0.201
76.32,144.22,-0.201
76.32,144.21,-0.201
76.32,144.20,-0.201
76.33,144.19,-0.201
76.33,144.18,-0.201
76.33,144.17,-0.201
76.33,144.17,-0.201
76.33,144.16,-0.201
76.33,144.15,-0.201
76.34,144.14,-0.201
76.34,144.13,-0.201
76.34,144.12,-0.201
76.34,144.12,-0.201
76.34,144.11,-0.201
76.34,144.10,-0.201
76.35,144.09,-0.201
76.35,144.08,-0.201
76.35,144.07,-0.201
76.35,144.07,-0.201
76.35,144.06,-0.201
76.35,144.05,-0.201
76.35,144.04,-0.201
76.36,144.03,-0.201
76.36,144.03,-0.201
76.36,144.02,-0.201
76.36,144.01,-0.201
76.36,144.00,-0.201
76.36,143.99,-0.201
76.37,143.98,-0.201
76.37,143.98,-0.201
76.37,143.97,-0.201
76.37,143.96,-0.201
76.37,143.95,-0.201
76.38,143.94,-0.201
76.38,143.93,-0.201
76.38,143.93,-0.201
76.38,143.92,-0.201
76.38,143.91,-0.201
76.38,143.90,-0.201
76.39,143.89,-0.201
76.39,143.88,-0.201
76.39,143.88,-0.201
76.39,143.87,-0.201
76.39,143.86,-0.201
76.39,143.85,-0.201
76.40,143.84,-0.201
76.40,143.83,-0.201
76.40,143.83,-0.201
76.40,143.82,-0.201
76.40,143.81,-0.201
76.40,143.80,-0.201
76.40,143.79,-0.201
76.41,143.78,-0.201
76.41,143.78,-0.201
76.41,143.77,-0.201
76.41,143.76,-0.201
76.41,143.75,-0.201
76.41,143.74,-0.201
76.42,143.73,-0.201
76.42,143.73,-0.201
76.42,143.72,-0.201
76.42,143.71,-0.201
76.42,143.70,-0.201
76.43,143.69,-0.201
76.43,143.68,-0.201
76.43,143.68,-0.201
76.43,143.67,-0.201
76.43,143.66,-0.201
76.43,143.65,-0.201
76.44,143.64,-0.201
76.44,143.63,-0.201
76.44,143.63,-0.200
76.44,143.62,-0.200
76.44,143.61,-0.200
76.44,143.60,-0.200
76.45,143.59,-0.200
76.45,143.58,-0.200
76.45,143.58,-0.200
76.45,143.57,-0.200
76.45,143.56,-0.200
76.45,143.55,-0.200
76.45,143.54,-0.200
76.46,143.53,-0.200
76.46,143.53,-0.200
76.46,143.52,-0.200
76.46,143.51,-0.200
76.46,143.50,-0.200
76.46,143.49,-0.200
76.47,143.49,-0.200
76.47,143.48,-0.200
76.47,143.47,-0.200
76.47,143.46,-0.200
76.47,143.45,-0.200
76.48,143.44,-0.200
76.48,143.43,-0.200
76.48,143.43,-0.200
76.48,143.42,-0.200
76.48,143.41,-0.200
76.48,143.40,-0.200
76.49,143.39,-0.200
76.49,143.38,-0.200
76.49,143.38,-0.200
76.49,143.37,-0.200
76.49,143.36,-0.200
76.49,143.35,-0.200
76.50,143.34,-0.200
76.50,143.33,-0.200
76.50,143.33,-0.200
76.50,143.32,-0.200
76.50,143.31,-0.200
76.50,143.30,-0.200
76.50,143.29,-0.200
76.51,143.28,-0.200
76.51,143.28,-0.200
76.51,143.27,-0.200
76.51,143.26,-0.200
76.51,143.25,-0.200
76.51,143.24,-0.200
76.52,143.23,-0.200
76.52,143.23,-0.200
76.52,143.22,-0.200
76.52,143.21,-0.200
76.52,143.20,-0.200
76.53,143.19,-0.200
76.53,143.18,-0.200
76.53,143.18,-0.200
76.53,143.17,-0.200
76.53,143.16,-0.200
76.53,143.15,-0.200
76.54,143.14,-0.200
76.54,143.13,-0.200
76.54,143.13,-0.200
76.54,143.12,-0.200
76.54,143.11,-0.200
76.54,143.10,-0.200
76.55,143.09,-0.200
76.55,143.09,-0.200
76.55,143.08,-0.200
76.55,143.07,-0.200
76.55,143.06,-0.200
76.55,143.05,-0.200
76.55,143.04,-0.200
76.56,143.03,-0.200
76.56,143.03,-0.200
76.56,143.02,-0.200
76.56,143.01,-0.200
76.56,143.00,-0.200
76.56,142.99,-0.200
76.57,142.98,-0.200
76.57,142.98,-0.200
76.57,142.97,-0.200
76.57,142.96,-0.200
76.57,142.95,-0.200
76.58,142.94,-0.200
76.58,142.93,-0.200
76.58,142.93,-0.200
76.58,142.92,-0.200
76.58,142.91,-0.200
76.58,142.90,-0.200
76.59,142.89,-0.200
76.59,142.88,-0.200
76.59,142.88,-0.200
76.59,142.87,-0.200
76.59,142.86,-0.200
76.59,142.85,-0.200
76.60,142.84,-0.200
76.60,142.83,-0.200
76.60,142.83,-0.200
76.60,142.82,-0.200
76.60,142.81,-0.200
76.60,142.80,-0.200
76.60,142.79,-0.200
76.61,142.79,-0.200
76.61,142.78,-0.200
76.61,142.77,-0.199
76.61,142.76,-0.199
76.61,142.75,-0.199
76.61,142.74,-0.199
76.62,142.73,-0.199
76.62,142.73,-0.199
76.62,142.72,-0.199
76.62,142.71,-0.199
76.62,142.70,-0.199
76.63,142.69,-0.199
76.63,142.69,-0.199
76.63,142.68,-0.199
76.63,142.67,-0.199
76.63,142.66,-0.199
76.63,142.65,-0.199
76.64,142.64,-0.199
76.64,142.63,-0.199
76.64,142.63,-0.199
76.64,142.62,-0.199
76.64,142.61,-0.199
76.64,142.60,-0.199
76.65,142.59,-0.199
76.65,142.59,-0.199
76.65,142.58,-0.199
76.65,142.57,-0.199
76.65,142.56,-0.199
76.65,142.55,-0.199
76.65,142.54,-0.199
76.66,142.53,-0.199
76.66,142.53,-0.199
76.66,142.52,-0.199
76.66,142.51,-0.199
76.66,142.50,-0.199
76.66,142.49,-0.199
76.67,142.49,-0.199
76.67,142.48,-0.199
76.67,142.47,-0.199
76.67,142.46,-0.199
76.67,142.45,-0.199
76.68,142.44,-0.199
76.68,142.44,-0.199
76.68,142.43,-0.199
76.68,142.42,-0.199
76.68,142.41,-0.199
76.68,142.40,-0.199
76.69,142.39,-0.199
76.69,142.38,-0.199
76.69,142.38,-0.199
76.69,142.37,-0.199
76.69,142.36,-0.199
76.69,142.35,-0.199
76.70,142.34,-0.199
