Instrument name,DSC2A-00468
Operator,Jeff Yarger
Sample name,Indium
[step]
Ramp 10.00 °C/min to 200.00 °C
Time,Temperature,Heat Flow (Normalized)
min,°C,W/g
37.93,47.86,0.087
37.93,47.87,0.087
37.93,47.89,0.087
37.93,47.91,0.087
37.94,47.93,0.087
37.94,47.94,0.087
37.94,47.96,0.087
37.94,47.97,0.087
37.94,47.99,0.087
37.94,48.01,0.087
37.94,48.03,0.087
37.95,48.04,0.087
37.95,48.06,0.087
37.95,48.07,0.087
37.95,48.09,0.087
37.95,48.11,0.087
37.96,48.13,0.087
37.96,48.14,0.087
37.96,48.16,0.087
37.96,48.17,0.087
37.96,48.19,0.087
37.96,48.21,0.087
37.96,48.22,0.087
37.97,48.24,0.087
37.97,48.26,0.087
37.97,48.27,0.087
37.97,48.29,0.087
37.97,48.31,0.087
37.98,48.33,0.087
37.98,48.34,0.087
37.98,48.36,0.087
37.98,48.37,0.087
37.98,48.39,0.087
37.98,48.41,0.087
37.99,48.42,0.087
37.99,48.44,0.087
37.99,48.46,0.087
37.99,48.47,0.087
37.99,48.49,0.087
37.99,48.51,0.087
37.99,48.52,0.087
38.00,48.54,0.087
38.00,48.56,0.087
38.00,48.58,0.087
38.00,48.59,0.087
38.00,48.61,0.087
38.01,48.63,0.087
38.01,48.64,0.087
38.01,48.66,0.087
38.01,48.68,0.087
38.01,48.69,0.087
38.01,48.71,0.087
38.01,48.73,0.087
38.02,48.74,0.087
38.02,48.76,0.087
38.02,48.78,0.087
38.02,48.79,0.087
38.02,48.81,0.087
38.03,48.83,0.087
38.03,48.84,0.087
38.03,48.86,0.087
38.03,48.88,0.087
38.03,48.89,0.087
38.03,48.91,0.087
38.04,48.93,0.087
38.04,48.94,0.087
38.04,48.96,0.087
38.04,48.98,0.087
38.04,48.99,0.087
38.04,49.01,0.087
38.04,49.03,0.087
38.05,49.04,0.087
38.05,49.06,0.087
38.05,49.08,0.087
38.05,49.09,0.087
38.05,49.11,0.087
38.06,49.13,0.087
38.06,49.14,0.087
38.06,49.16,0.087
38.06,49.18,0.087
38.06,49.19,0.087
38.06,49.21,0.087
38.06,49.23,0.087
38.07,49.24,0.087
38.07,49.26,0.087
38.07,49.28,0.087
38.07,49.29,0.087
38.07,49.31,0.087
38.08,49.33,0.087
38.08,49.34,0.087
38.08,49.36,0.087
38.08,49.38,0.087
38.08,49.39,0.087
38.08,49.41,0.087
38.09,49.43,0.087
38.09,49.44,0.087
38.09,49.46,0.087
38.09,49.48,0.087
38.09,49.49,0.087
38.09,49.51,0.087
38.09,49.53,0.087
38.10,49.54,0.087
38.10,49.56,0.087
38.10,49.58,0.087
38.10,49.59,0.087
38.10,49.61,0.087
38.11,49.63,0.087
38.11,49.64,0.087
38.11,49.66,0.087
38.11,49.68,0.087
38.11,49.69,0.087
38.11,49.71,0.087
38.11,49.73,0.087
38.12,49.74,0.087
38.12,49.76,0.087
38.12,49.78,0.087
38.12,49.79,0.087
38.12,49.81,0.087
38.13,49.83,0.087
38.13,49.84,0.087
38.13,49.86,0.087
38.13,49.88,0.087
38.13,49.89,0.087
38.13,49.91,0.087
38.14,49.93,0.087
38.14,49.94,0.087
38.14,49.96,0.087
38.14,49.98,0.087
38.14,49.99,0.087
38.14,50.01,0.087
38.14,50.03,0.087
38.15,50.04,0.087
38.15,50.06,0.087
38.15,50.08,0.087
38.15,50.09,0.087
38.15,50.11,0.087
38.16,50.13,0.087
38.16,50.14,0.087
38.16,50.16,0.087
38.16,50.18,0.087
38.16,50.19,0.087
38.16,50.21,0.087
38.16,50.23,0.087
38.17,50.24,0.087
38.17,50.26,0.087
38.17,50.28,0.087
38.17,50.29,0.087
38.17,50.31,0.087
38.18,50.33,0.087
38.18,50.34,0.087
38.18,50.36,0.087
38.18,50.38,0.087
38.18,50.39,0.087
38.18,50.41,0.087
38.19,50.43,0.087
38.19,50.44,0.087
38.19,50.46,0.087
38.19,50.48,0.087
38.19,50.49,0.087
38.19,50.51,0.087
38.19,50.53,0.087
38.20,50.54,0.087
38.20,50.56,0.087
38.20,50.58,0.087
38.20,50.60,0.087
38.20,50.61,0.087
38.21,50.63,0.087
38.21,50.64,0.087
38.21,50.66,0.087
38.21,50.68,0.087
38.21,50.69,0.087
38.21,50.71,0.087
38.21,50.73,0.087
38.22,50.74,0.087
38.22,50.76,0.087
38.22,50.78,0.087
38.22,50.79,0.087
38.22,50.81,0.087
38.23,50.83,0.087
38.23,50.84,0.087
38.23,50.86,0.087
38.23,50.88,0.087
38.23,50.89,0.087
38.23,50.91,0.087
38.24,50.93,0.087
38.24,50.95,0.087
38.24,50.96,0.087
38.24,50.98,0.087
38.24,50.99,0.087
38.24,51.01,0.087
38.24,51.03,0.087
38.25,51.04,0.087
38.25,51.06,0.087
38.25,51.08,0.087
38.25,51.09,0.087
38.25,51.11,0.087
38.26,51.13,0.087
38.26,51.14,0.087
38.26,51.16,0.087
38.26,51.18,0.087
38.26,51.19,0.087
38.26,51.21,0.087
38.26,51.23,0.087
38.27,51.24,0.087
38.27,51.26,0.087
38.27,51.28,0.087
38.27,51.30,0.087
38.27,51.31,0.087
38.28,51.33,0.087
38.28,51.35,0.087
38.28,51.36,0.087
38.28,51.38,0.087
38.28,51.39,0.087
38.28,51.41,0.087
38.29,51.43,0.087
38.29,51.44,0.087
38.29,51.46,0.087
38.29,51.48,0.087
38.29,51.50,0.087
38.29,51.51,0.087
38.29,51.53,0.087
38.30,51.54,0.087
38.30,51.56,0.087
38.30,51.58,0.087
38.30,51.59,0.087
38.30,51.61,0.087
38.31,51.63,0.087
38.31,51.64,0.087
38.31,51.66,0.087
38.31,51.68,0.087
38.31,51.70,0.087
38.31,51.71,0.087
38.31,51.73,0.087
38.32,51.74,0.087
38.32,51.76,0.087
38.32,51.78,0.087
38.32,51.80,0.087
38.32,51.81,0.087
38.33,51.83,0.087
38.33,51.85,0.087
38.33,51.86,0.087
38.33,51.88,0.087
38.33,51.89,0.087
38.33,51.91,0.087
38.34,51.93,0.087
38.34,51.95,0.087
38.34,51.96,0.087
38.34,51.98,0.087
38.34,52.00,0.087
38.34,52.01,0.087
38.34,52.03,0.087
38.35,52.05,0.087
38.35,52.06,0.087
38.35,52.08,0.087
38.35,52.10,0.087
38.35,52.11,0.087
38.36,52.13,0.087
38.36,52.15,0.087
38.36,52.16,0.087
38.36,52.18,0.087
38.36,52.20,0.087
38.36,52.21,0.087
38.36,52.23,0.087
38.37,52.25,0.087
38.37,52.26,0.087
38.37,52.28,0.087
38.37,52.29,0.087
38.37,52.31,0.087
38.38,52.33,0.087
38.38,52.35,0.087
38.38,52.36,0.087
38.38,52.38,0.087
38.38,52.40,0.087
38.38,52.41,0.087
38.39,52.43,0.087
38.39,52.45,0.087
38.39,52.46,0.087
38.39,52.48,0.087
38.39,52.50,0.087
38.39,52.51,0.087
38.39,52.53,0.087
38.40,52.55,0.087
38.40,52.56,0.087
38.40,52.58,0.087
38.40,52.60,0.087
38.40,52.61,0.087
38.41,52.63,0.087
38.41,52.65,0.087
38.41,52.66,0.087
38.41,52.68,0.087
38.41,52.70,0.087
38.41,52.71,0.087
38.41,52.73,0.087
38.42,52.75,0.087
38.42,52.76,0.087
38.42,52.78,0.087
38.42,52.80,0.087
38.42,52.81,0.087
38.43,52.83,0.087
38.43,52.85,0.087
38.43,52.86,0.087
38.43,52.88,0.087
38.43,52.90,0.087
38.43,52.91,0.087
38.44,52.93,0.087
38.44,52.95,0.087
38.44,52.96,0.087
38.44,52.98,0.087
38.44,53.00,0.087
38.44,53.01,0.087
38.44,53.03,0.087
38.45,53.05,0.087
38.45,53.06,0.087
38.45,53.08,0.087
38.45,53.10,0.087
38.45,53.11,0.087
38.46,53.13,0.087
38.46,53.15,0.087
38.46,53.16,0.087
38.46,53.18,0.087
38.46,53.20,0.087
38.46,53.21,0.087
38.46,53.23,0.087
38.47,53.25,0.087
38.47,53.26,0.087
38.47,53.28,0.087
38.47,53.30,0.087
38.47,53.31,0.087
38.48,53.33,0.087
38.48,53.35,0.087
38.48,53.36,0.087
38.48,53.38,0.087
38.48,53.40,0.087
38.48,53.41,0.087
38.49,53.43,0.087
38.49,53.45,0.087
38.49,53.46,0.087
38.49,53.48,0.087
38.49,53.50,0.087
38.49,53.51,0.087
38.49,53.53,0.087
38.50,53.55,0.087
38.50,53.56,0.087
38.50,53.58,0.087
38.50,53.60,0.087
38.50,53.61,0.087
38.51,53.63,0.087
38.51,53.65,0.087
38.51,53.66,0.087
38.51,53.68,0.087
38.51,53.70,0.087
38.51,53.71,0.087
38.51,53.73,0.087
38.52,53.75,0.087
38.52,53.76,0.087
38.52,53.78,0.087
38.52,53.80,0.087
38.52,53.82,0.087
38.53,53.83,0.087
38.53,53.85,0.087
38.53,53.86,0.087
38.53,53.88,0.087
38.53,53.90,0.087
38.53,53.91,0.087
38.54,53.93,0.087
38.54,53.95,0.087
38.54,53.96,0.087
38.54,53.98,0.087
38.54,54.00,0.087
38.54,54.01,0.087
38.54,54.03,0.087
38.55,54.05,0.087
38.55,54.06,0.087
38.55,54.08,0.087
38.55,54.10,0.087
38.55,54.11,0.087
38.56,54.13,0.087
38.56,54.15,0.087
38.56,54.16,0.087
38.56,54.18,0.087
38.56,54.20,0.087
38.56,54.21,0.087
38.56,54.23,0.087
38.57,54.25,0.087
38.57,54.26,0.087
38.57,54.28,0.087
38.57,54.30,0.087
38.57,54.31,0.087
38.58,54.33,0.087
38.58,54.35,0.087
38.58,54.36,0.087
38.58,54.38,0.087
38.58,54.40,0.087
38.58,54.41,0.087
38.59,54.43,0.087
38.59,54.45,0.087
38.59,54.46,0.087
38.59,54.48,0.087
38.59,54.50,0.087
38.59,54.51,0.087
38.59,54.53,0.087
38.60,54.55,0.087
38.60,54.56,0.087
38.60,54.58,0.087
38.60,54.60,0.087
38.60,54.61,0.087
38.61,54.63,0.087
38.61,54.65,0.087
38.61,54.66,0.087
38.61,54.68,0.087
38.61,54.70,0.087
38.61,54.72,0.087
38.61,54.73,0.087
38.62,54.75,0.087
38.62,54.77,0.087
38.62,54.78,0.087
38.62,54.80,0.087
38.62,54.82,0.087
38.63,54.83,0.087
38.63,54.85,0.087
38.63,54.86,0.087
38.63,54.88,0.087
38.63,54.90,0.087
38.63,54.91,0.087
38.64,54.93,0.087
38.64,54.95,0.087
38.64,54.96,0.087
38.64,54.98,0.087
38.64,55.00,0.087
38.64,55.01,0.087
38.64,55.03,0.087
38.65,55.05,0.087
38.65,55.07,0.087
38.65,55.08,0.087
38.65,55.10,0.087
38.65,55.12,0.087
38.66,55.13,0.087
38.66,55.15,0.087
38.66,55.17,0.087
38.66,55.18,0.087
38.66,55.20,0.087
38.66,55.21,0.087
38.66,55.23,0.087
38.67,55.25,0.087
38.67,55.27,0.087
38.67,55.28,0.087
38.67,55.30,0.087
38.67,55.32,0.087
38.68,55.33,0.087
38.68,55.35,0.087
38.68,55.37,0.087
38.68,55.38,0.087
38.68,55.40,0.087
38.68,55.41,0.087
38.69,55.43,0.087
38.69,55.45,0.087
38.69,55.47,0.087
38.69,55.48,0.087
38.69,55.50,0.087
38.69,55.52,0.087
38.69,55.53,0.087
38.70,55.55,0.087
38.70,55.57,0.087
38.70,55.58,0.087
38.70,55.60,0.087
38.70,55.62,0.087
38.71,55.63,0.087
38.71,55.65,0.087
38.71,55.67,0.087
38.71,55.68,0.087
38.71,55.70,0.087
38.71,55.72,0.087
38.71,55.73,0.087
38.72,55.75,0.087
38.72,55.77,0.087
38.72,55.78,0.087
38.72,55.80,0.087
38.72,55.82,0.087
38.73,55.83,0.087
38.73,55.85,0.087
38.73,55.87,0.087
38.73,55.88,0.087
38.73,55.90,0.087
38.73,55.92,0.087
38.74,55.93,0.087
38.74,55.95,0.087
38.74,55.97,0.087
38.74,55.98,0.087
38.74,56.00,0.087
38.74,56.02,0.087
38.74,56.03,0.087
38.75,56.05,0.087
38.75,56.07,0.087
38.75,56.08,0.087
38.75,56.10,0.087
38.75,56.12,0.087
38.76,56.13,0.087
38.76,56.15,0.087
38.76,56.17,0.087
38.76,56.18,0.087
38.76,56.20,0.087
38.76,56.22,0.087
38.76,56.23,0.087
38.77,56.25,0.087
38.77,56.27,0.087
38.77,56.28,0.087
38.77,56.30,0.087
38.77,56.32,0.087
38.78,56.33,0.087
38.78,56.35,0.087
38.78,56.37,0.087
38.78,56.38,0.087
38.78,56.40,0.087
38.78,56.42,0.087
38.79,56.43,0.087
38.79,56.45,0.087
38.79,56.47,0.087
38.79,56.48,0.087
38.79,56.50,0.087
38.79,56.52,0.087
38.79,56.53,0.087
38.80,56.55,0.087
38.80,56.57,0.087
38.80,56.58,0.087
38.80,56.60,0.087
38.80,56.62,0.087
38.81,56.63,0.087
38.81,56.65,0.087
38.81,56.67,0.087
38.81,56.68,0.087
38.81,56.70,0.087
38.81,56.72,0.087
38.81,56.73,0.087
38.82,56.75,0.087
38.82,56.77,0.087
38.82,56.78,0.087
38.82,56.80,0.087
38.82,56.82,0.087
38.83,56.83,0.087
38.83,56.85,0.087
38.83,56.87,0.087
38.83,56.88,0.087
38.83,56.90,0.087
38.83,56.92,0.087
38.84,56.93,0.087
38.84,56.95,0.087
38.84,56.97,0.087
38.84,56.98,0.087
38.84,57.00,0.087
38.84,57.02,0.087
38.84,57.03,0.087
38.85,57.05,0.087
38.85,57.07,0.087
38.85,57.08,0.087
38.85,57.10,0.087
38.85,57.12,0.087
38.86,57.13,0.087
38.86,57.15,0.087
38.86,57.17,0.087
38.86,57.18,0.087
38.86,57.20,0.087
38.86,57.22,0.087
38.86,57.23,0.087
38.87,57.25,0.087
38.87,57.27,0.087
38.87,57.28,0.087
38.87,57.30,0.087
38.87,57.32,0.087
38.88,57.33,0.087
38.88,57.35,0.087
38.88,57.37,0.087
38.88,57.38,0.087
38.88,57.40,0.087
38.88,57.42,0.087
38.89,57.43,0.087
38.89,57.45,0.087
38.89,57.47,0.087
38.89,57.48,0.087
38.89,57.50,0.087
38.89,57.52,0.087
38.89,57.53,0.087
38.90,57.55,0.087
38.90,57.57,0.087
38.90,57.58,0.087
38.90,57.60,0.087
38.90,57.62,0.087
38.91,57.63,0.087
38.91,57.65,0.087
38.91,57.67,0.087
38.91,57.68,0.087
38.91,57.70,0.087
38.91,57.72,0.087
38.91,57.74,0.087
38.92,57.75,0.087
38.92,57.77,0.087
38.92,57.78,0.087
38.92,57.80,0.087
38.92,57.82,0.087
38.93,57.83,0.087
38.93,57.85,0.087
38.93,57.87,0.087
38.93,57.88,0.087
38.93,57.90,0.087
38.93,57.92,0.087
38.94,57.93,0.087
38.94,57.95,0.087
38.94,57.97,0.087
38.94,57.98,0.087
38.94,58.00,0.087
38.94,58.02,0.087
38.94,58.03,0.087
38.95,58.05,0.087
38.95,58.07,0.087
38.95,58.09,0.087
38.95,58.10,0.087
38.95,58.12,0.087
38.96,58.14,0.087
38.96,58.15,0.087
38.96,58.17,0.087
38.96,58.18,0.087
38.96,58.20,0.087
38.96,58.22,0.087
38.96,58.24,0.087
38.97,58.25,0.087
38.97,58.27,0.087
38.97,58.29,0.087
38.97,58.30,0.087
38.97,58.32,0.087
38.98,58.34,0.087
38.98,58.35,0.087
38.98,58.37,0.087
38.98,58.39,0.087
38.98,58.40,0.087
38.98,58.42,0.087
38.99,58.44,0.087
38.99,58.45,0.087
38.99,58.47,0.087
38.99,58.49,0.087
38.99,58.50,0.087
38.99,58.52,0.087
38.99,58.54,0.087
39.00,58.55,0.087
39.00,58.57,0.087
39.00,58.59,0.087
39.00,58.60,0.087
39.00,58.62,0.087
39.01,58.64,0.087
39.01,58.65,0.087
39.01,58.67,0.087
39.01,58.69,0.087
39.01,58.70,0.087
39.01,58.72,0.087
39.01,58.74,0.087
39.02,58.75,0.087
39.02,58.77,0.087
39.02,58.79,0.087
39.02,58.80,0.087
39.02,58.82,0.087
39.03,58.84,0.087
39.03,58.85,0.087
39.03,58.87,0.087
39.03,58.89,0.087
39.03,58.90,0.087
39.03,58.92,0.087
39.04,58.94,0.087
39.04,58.95,0.087
39.04,58.97,0.087
39.04,58.99,0.087
39.04,59.00,0.087
39.04,59.02,0.087
39.04,59.04,0.087
39.05,59.05,0.087
39.05,59.07,0.087
39.05,59.09,0.087
39.05,59.10,0.087
39.05,59.12,0.087
39.06,59.14,0.087
39.06,59.15,0.087
39.06,59.17,0.087
39.06,59.19,0.087
39.06,59.20,0.087
39.06,59.22,0.087
39.06,59.24,0.087
39.07,59.25,0.087
39.07,59.27,0.087
39.07,59.29,0.087
39.07,59.30,0.087
39.07,59.32,0.087
39.08,59.34,0.087
39.08,59.35,0.087
39.08,59.37,0.087
39.08,59.39,0.087
39.08,59.40,0.087
39.08,59.42,0.087
39.09,59.44,0.087
39.09,59.45,0.087
39.09,59.47,0.087
39.09,59.49,0.087
39.09,59.50,0.087
39.09,59.52,0.087
39.09,59.54,0.087
39.10,59.55,0.087
39.10,59.57,0.087
39.10,59.59,0.087
39.10,59.60,0.087
39.10,59.62,0.087
39.11,59.64,0.087
39.11,59.65,0.087
39.11,59.67,0.087
39.11,59.69,0.087
39.11,59.70,0.087
39.11,59.72,0.087
39.11,59.74,0.087
39.12,59.75,0.087
39.12,59.77,0.087
39.12,59.79,0.087
39.12,59.80,0.087
39.12,59.82,0.087
39.13,59.84,0.087
39.13,59.85,0.087
39.13,59.87,0.087
39.13,59.89,0.087
39.13,59.90,0.087
39.13,59.92,0.087
39.14,59.94,0.087
39.14,59.95,0.087
39.14,59.97,0.087
39.14,59.99,0.087
39.14,60.00,0.087
39.14,60.02,0.087
39.14,60.04,0.087
39.15,60.05,0.087
39.15,60.07,0.087
39.15,60.09,0.087
39.15,60.10,0.087
39.15,60.12,0.087
39.16,60.14,0.087
39.16,60.15,0.087
39.16,60.17,0.087
39.16,60.19,0.087
39.16,60.20,0.087
39.16,60.22,0.087
39.16,60.24,0.087
39.17,60.25,0.087
39.17,60.27,0.087
39.17,60.29,0.087
39.17,60.30,0.087
39.17,60.32,0.087
39.18,60.34,0.087
39.18,60.35,0.087
39.18,60.37,0.087
39.18,60.39,0.087
39.18,60.40,0.087
39.18,60.42,0.087
39.19,60.44,0.087
39.19,60.45,0.087
39.19,60.47,0.087
39.19,60.49,0.087
39.19,60.50,0.087
39.19,60.52,0.087
39.19,60.54,0.087
39.20,60.56,0.087
39.20,60.57,0.087
39.20,60.59,0.087
39.20,60.60,0.087
39.20,60.62,0.087
39.21,60.64,0.087
39.21,60.65,0.087
39.21,60.67,0.087
39.21,60.69,0.087
39.21,60.71,0.087
39.21,60.72,0.087
39.21,60.74,0.087
39.22,60.75,0.087
39.22,60.77,0.087
39.22,60.79,0.087
39.22,60.80,0.087
39.22,60.82,0.087
39.23,60.84,0.087
39.23,60.85,0.087
39.23,60.87,0.087
39.23,60.89,0.087
39.23,60.90,0.087
39.23,60.92,0.087
39.24,60.94,0.087
39.24,60.95,0.087
39.24,60.97,0.087
39.24,60.99,0.087
39.24,61.00,0.087
39.24,61.02,0.087
39.24,61.04,0.087
39.25,61.05,0.087
39.25,61.07,0.087
39.25,61.09,0.087
39.25,61.11,0.087
39.25,61.12,0.087
39.26,61.14,0.087
39.26,61.15,0.087
39.26,61.17,0.087
39.26,61.19,0.087
39.26,61.20,0.087
39.26,61.22,0.087
39.26,61.24,0.087
39.27,61.26,0.087
39.27,61.27,0.087
39.27,61.29,0.087
39.27,61.30,0.087
39.27,61.32,0.087
39.28,61.34,0.087
39.28,61.35,0.087
39.28,61.37,0.087
39.28,61.39,0.087
39.28,61.41,0.087
39.28,61.42,0.087
39.29,61.44,0.087
39.29,61.46,0.087
39.29,61.47,0.087
39.29,61.49,0.087
39.29,61.51,0.087
39.29,61.52,0.087
39.29,61.54,0.087
39.30,61.56,0.087
39.30,61.57,0.087
39.30,61.59,0.087
39.30,61.61,0.087
39.30,61.62,0.087
39.31,61.64,0.087
39.31,61.66,0.087
39.31,61.67,0.087
39.31,61.69,0.087
39.31,61.71,0.087
39.31,61.72,0.087
39.31,61.74,0.087
39.32,61.76,0.087
39.32,61.77,0.087
39.32,61.79,0.087
39.32,61.81,0.087
39.32,61.82,0.087
39.33,61.84,0.087
39.33,61.86,0.087
39.33,61.87,0.087
39.33,61.89,0.087
39.33,61.91,0.087
39.33,61.92,0.087
39.34,61.94,0.087
39.34,61.96,0.087
39.34,61.97,0.087
39.34,61.99,0.087
39.34,62.01,0.087
39.34,62.02,0.087
39.34,62.04,0.087
39.35,62.06,0.087
39.35,62.07,0.087
39.35,62.09,0.087
39.35,62.11,0.087
39.35,62.12,0.087
39.36,62.14,0.087
39.36,62.16,0.087
39.36,62.17,0.087
39.36,62.19,0.087
39.36,62.21,0.087
39.36,62.22,0.087
39.36,62.24,0.087
39.37,62.26,0.087
39.37,62.27,0.087
39.37,62.29,0.087
39.37,62.31,0.087
39.37,62.32,0.087
39.38,62.34,0.087
39.38,62.36,0.087
39.38,62.37,0.087
39.38,62.39,0.087
39.38,62.41,0.087
39.38,62.42,0.087
39.39,62.44,0.087
39.39,62.46,0.087
39.39,62.47,0.087
39.39,62.49,0.087
39.39,62.51,0.087
39.39,62.52,0.087
39.39,62.54,0.087
39.40,62.56,0.087
39.40,62.57,0.087
39.40,62.59,0.087
39.40,62.61,0.087
39.40,62.62,0.087
39.41,62.64,0.087
39.41,62.66,0.087
39.41,62.67,0.087
39.41,62.69,0.087
39.41,62.71,0.087
39.41,62.72,0.087
39.41,62.74,0.087
39.42,62.76,0.087
39.42,62.77,0.087
39.42,62.79,0.087
39.42,62.81,0.087
39.42,62.82,0.087
39.43,62.84,0.087
39.43,62.86,0.087
39.43,62.87,0.087
39.43,62.89,0.087
39.43,62.91,0.087
39.43,62.92,0.087
39.44,62.94,0.087
39.44,62.96,0.087
39.44,62.97,0.087
39.44,62.99,0.087
39.44,63.01,0.087
39.44,63.02,0.087
39.44,63.04,0.087
39.45,63.06,0.087
39.45,63.07,0.087
39.45,63.09,0.087
39.45,63.11,0.087
39.45,63.12,0.087
39.46,63.14,0.087
39.46,63.16,0.087
39.46,63.17,0.087
39.46,63.19,0.087
39.46,63.21,0.087
39.46,63.22,0.087
39.46,63.24,0.087
39.47,63.26,0.087
39.47,63.27,0.087
39.47,63.29,0.087
39.47,63.31,0.087
39.47,63.32,0.087
39.48,63.34,0.087
39.48,63.36,0.087
39.48,63.37,0.087
39.48,63.39,0.087
39.48,63.41,0.087
39.48,63.42,0.087
39.49,63.44,0.087
39.49,63.46,0.087
39.49,63.47,0.087
39.49,63.49,0.087
39.49,63.51,0.087
39.49,63.52,0.087
39.49,63.54,0.087
39.50,63.56,0.087
39.50,63.57,0.087
39.50,63.59,0.087
39.50,63.61,0.087
39.50,63.62,0.087
39.51,63.64,0.087
39.51,63.66,0.087
39.51,63.67,0.087
39.51,63.69,0.087
39.51,63.71,0.087
39.51,63.72,0.087
39.51,63.74,0.087
39.52,63.76,0.087
39.52,63.77,0.087
39.52,63.79,0.087
39.52,63.81,0.087
39.52,63.82,0.087
39.53,63.84,0.087
39.53,63.86,0.087
39.53,63.87,0.087
39.53,63.89,0.087
39.53,63.91,0.087
39.53,63.92,0.087
39.54,63.94,0.087
39.54,63.96,0.087
39.54,63.97,0.087
39.54,63.99,0.087
39.54,64.01,0.087
39.54,64.02,0.087
39.54,64.04,0.087
39.55,64.06,0.087
39.55,64.07,0.087
39.55,64.09,0.087
39.55,64.11,0.087
39.55,64.13,0.087
39.56,64.14,0.087
39.56,64.16,0.087
39.56,64.18,0.087
39.56,64.19,0.087
39.56,64.21,0.087
39.56,64.22,0.087
39.56,64.24,0.087
39.57,64.26,0.087
39.57,64.28,0.087
39.57,64.29,0.087
39.57,64.31,0.087
39.57,64.33,0.087
39.58,64.34,0.087
39.58,64.36,0.087
39.58,64.37,0.087
39.58,64.39,0.087
39.58,64.41,0.087
39.58,64.43,0.087
39.59,64.44,0.087
39.59,64.46,0.087
39.59,64.48,0.087
39.59,64.49,0.087
39.59,64.51,0.087
39.59,64.53,0.087
39.59,64.54,0.087
39.60,64.56,0.087
39.60,64.58,0.087
39.60,64.59,0.087
39.60,64.61,0.087
39.60,64.63,0.087
39.61,64.64,0.087
39.61,64.66,0.087
39.61,64.68,0.087
39.61,64.69,0.087
39.61,64.71,0.087
39.61,64.73,0.087
39.61,64.74,0.087
39.62,64.76,0.087
39.62,64.78,0.087
39.62,64.79,0.087
39.62,64.81,0.087
39.62,64.83,0.087
39.63,64.84,0.087
39.63,64.86,0.087
39.63,64.88,0.087
39.63,64.89,0.087
39.63,64.91,0.087
39.63,64.93,0.087
39.64,64.94,0.087
39.64,64.96,0.087
39.64,64.98,0.087
39.64,64.99,0.087
39.64,65.01,0.087
39.64,65.03,0.087
39.64,65.04,0.087
39.65,65.06,0.087
39.65,65.08,0.087
39.65,65.09,0.087
39.65,65.11,0.087
39.65,65.13,0.087
39.66,65.14,0.087
39.66,65.16,0.087
39.66,65.18,0.087
39.66,65.19,0.087
39.66,65.21,0.087
39.66,65.23,0.087
39.66,65.24,0.087
39.67,65.26,0.087
39.67,65.28,0.087
39.67,65.29,0.087
39.67,65.31,0.087
39.67,65.33,0.087
39.68,65.34,0.087
39.68,65.36,0.087
39.68,65.38,0.087
39.68,65.39,0.087
39.68,65.41,0.087
39.68,65.43,0.087
39.69,65.44,0.087
39.69,65.46,0.087
39.69,65.48,0.087
39.69,65.49,0.087
39.69,65.51,0.087
39.69,65.53,0.087
39.69,65.54,0.087
39.70,65.56,0.087
39.70,65.58,0.087
39.70,65.59,0.087
39.70,65.61,0.087
39.70,65.63,0.087
39.71,65.64,0.087
39.71,65.66,0.087
39.71,65.68,0.087
39.71,65.69,0.087
39.71,65.71,0.087
39.71,65.73,0.087
39.71,65.74,0.087
39.72,65.76,0.087
39.72,65.78,0.087
39.72,65.79,0.087
39.72,65.81,0.087
39.72,65.83,0.087
39.73,65.84,0.087
39.73,65.86,0.087
39.73,65.88,0.087
39.73,65.89,0.087
39.73,65.91,0.087
39.73,65.93,0.087
39.74,65.94,0.087
39.74,65.96,0.087
39.74,65.98,0.087
39.74,65.99,0.087
39.74,66.01,0.087
39.74,66.03,0.087
39.74,66.04,0.087
39.75,66.06,0.087
39.75,66.08,0.087
39.75,66.09,0.087
39.75,66.11,0.087
39.75,66.13,0.087
39.76,66.14,0.087
39.76,66.16,0.087
39.76,66.18,0.087
39.76,66.19,0.087
39.76,66.21,0.087
39.76,66.23,0.087
39.76,66.24,0.087
39.77,66.26,0.087
39.77,66.28,0.087
39.77,66.29,0.087
39.77,66.31,0.087
39.77,66.33,0.087
39.78,66.34,0.087
39.78,66.36,0.087
39.78,66.38,0.087
39.78,66.39,0.087
39.78,66.41,0.087
39.78,66.43,0.087
39.79,66.44,0.087
39.79,66.46,0.087
39.79,66.48,0.087
39.79,66.49,0.087
39.79,66.51,0.087
39.79,66.53,0.087
39.79,66.55,0.087
39.80,66.56,0.087
39.80,66.58,0.087
39.80,66.60,0.087
39.80,66.61,0.087
39.80,66.63,0.087
39.81,66.65,0.087
39.81,66.66,0.087
39.81,66.68,0.087
39.81,66.70,0.087
39.81,66.71,0.087
39.81,66.73,0.087
39.81,66.75,0.087
39.82,66.76,0.087
39.82,66.78,0.087
39.82,66.79,0.087
39.82,66.81,0.087
39.82,66.83,0.087
39.83,66.85,0.087
39.83,66.86,0.087
39.83,66.88,0.087
39.83,66.89,0.087
39.83,66.91,0.087
39.83,66.93,0.087
39.84,66.95,0.087
39.84,66.96,0.087
39.84,66.98,0.087
39.84,67.00,0.087
39.84,67.01,0.087
39.84,67.03,0.087
39.84,67.04,0.087
39.85,67.06,0.087
39.85,67.08,0.087
39.85,67.09,0.087
39.85,67.11,0.087
39.85,67.13,0.087
39.86,67.15,0.087
39.86,67.16,0.087
